Rank,Page,Tour,Location,Streetview Embed Code,Source,Context,Preview,Quote,
1,179,,,,Talese,,"Each month one hundred pounds of hair are delivered to Louis Feder at 545 Fifth Avenue, where blond hairpieces are made from German women’s hair; and brunette hairpieces from French and Italian women’s hair.",,
,164,W-Cinematic New York,,,Tallack,,"On his visit to New York in 1930, Sergei Eisenstein found numbered streets confusing or else he could not remember addresses full of numbers. And so he attached images to the streets and street corners. He then found that, armed with his images, the rectangular, numerical experience of walking New York, and the shocks and collisions of its intersections, confirmed and refined his theory of cinematic montage. ",,
,723,City on Fire,Rikers,,"The Artist's World in Pictures by Fred McDarrah, 1961",,Anxiety flavors the coffee at Rikers.,Anxiety flavors the coffee at Rikers.,
,699,City on Fire,Bowery...?,,"The Bowery Man by Elmer Bendiner, 1961","""Wobblies"" is a nickname of unknown origin for members of the Industrial Workers of the World, an international, radical labor union that was founded in 1905. The union combines general unionism with industrial unionism, being a general union itself whose members are further organized within the industry of their employment. ","Some Bowery Men were Wobblies who organized as they roamed, who talked and fought for the world of “one big union” with no bosses or cops, the world of the “big rock-candy mountain.”","Some Bowery Men were Wobblies who organized as they roamed, who talked and fought for the world of “one big union” with no bosses or cops, the world of the “big rock-candy mountain.”",
,706,City on Fire,Triangle Shirtwaist Factory,,"The Epic of New York City by Richard Robb Ellis, 1996","The Triangle Shirtwaist Factory fire was the deadliest industrial disaster in the history of the city, and one of the deadliest in US history, causing the deaths of 146 garment workers – 123 women and 23 men.","Small girls jumping out of windows from the Triangle Shirtwaist Factory. “Life nets? What good were life nets? The little ones went right through the life nets and the pavement, too.""","Small girls jumping out of windows from the Triangle Shirtwaist Factory. “Life nets? What good were life nets? The little ones went right through the life nets and the pavement, too. Nobody could hold a life net when those girls from the ninth floor came down.” A trio of girls landed on one net, it broke, and the firemen holding its edges were jerked in on the mangled bodies. The sky seemed to rain flesh. Spectators winced at the sound of bodies hitting the ground. Now fire trucks dared not move closer for fear of running over the dying. People standing on the sidewalk twisted damp fingers together as they watched the death of a pair of lovers. Suddenly silhouetted against the glare in a ninth-story window stood a man and girl. Their clothing was stitched with flames. They kissed. Then, entwining their arms about each other, they stepped into eternity.",
,696,City on Fire,Wall and Broad St,,"The Mad Bomber of New York by Michael M. Greenburg, 2011",,"Before the Wall Street bombing, flyers were found in a nearby mailbox with hand-stamped red lettering reading:<br>
REMEMBER<br>
WE WILL NOT TOLERATE<br>ANY LONGER<br>
FREE THE POLITICAL<br>PRISONERS OR IT WILL BE<br>SURE DEATH FOR ALL OF YOU<br>AMERICAN ANARCHIST FIGHTERS","Before the Wall Street bombing, flyers were found in a nearby mailbox with hand-stamped red lettering reading:<br>
REMEMBER<br>
WE WILL NOT TOLERATE<br>ANY LONGER<br>
FREE THE POLITICAL<br>PRISONERS OR IT WILL BE<br>SURE DEATH FOR ALL OF YOU<br>AMERICAN ANARCHIST FIGHTERS",
,707,City on Fire,The Algonquin Hotel,,"The New York Chronology by James Trager, 2003",,The Algonquin Hotel has labor troubles,"The Algonquin Hotel has labor troubles; when waiters walk off the job at 1 o’clock as the three dining rooms are filling up with luncheon patrons, men at the Algonquin’s Round Table, including playwright George S. Kaufman, don waiters’ white jackets, the women (including actress Ina Claire) put on frilly aprons, and they all go to work serving lunch to the other patrons.
",
,723,City on Fire,The Tombs,,"The Restless City: A Short History of New York from Colonial Times to Present by Joanne R. Reitano, 2006","The <i>New York Times</i>: ""In the Tombs, a fortress in Lower Manhattan where suspects often waited up to a week to see a judge, the conditions were even worse. Cells and pens designed for 925 inmates were occupied by 2,000. Prisoners slept on concrete floors without blankets and contended with roaches, body lice and mice. Guards were frequently accused of brutality. A suicide was attempted every week."" In 1974, the court found conditions there to be unconstitutional, and ordered the Tombs to be shut down immediately.","As they ignited mattresses, clothing, and furniture, the prisoners declared their intention “to burn ourselves out of here.”","In 1970, inmates mounted protests against horrific prison conditions in five jails in three boroughs involving thirty-two hostages. The first riot occurred in August at the Tombs, where inmates held three guards hostage for seven hours and controlled the facilities. The riots were organized by two radical groups—the Black Panther Party and the Puerto Rican Lords. As they ignited mattresses, clothing, and furniture, the prisoners declared their intention “to burn ourselves out of here.”",
,734,City on Fire,New York Telephone Company or Empire State Building,,"The Restless City: A Short History of New York from Colonial Times to Present by Joanne R. Reitano, 2006",,"Adam Clayton Powell took on Con Ed by threatening to have all Harlemites turn off the electricity one night a week. Next his followers flooded the New York Telephone Company with phone calls that tied up all the lines. Both companies quickly capitulated and slowly started hiring blacks.","Adam Clayton Powell took on Con Ed by threatening to have all Harlemites turn off the electricity one night a week. Next his followers flooded the New York Telephone Company with phone calls that tied up all the lines. Both companies quickly capitulated and slowly started hiring blacks. ... In 1939 Powell’s group descended upon the World’s Fair offices at the Empire State Building where Broadway chorus girls, Bill “Bojangles” Robinson, and other prominent figures joined the picket lines and won blacks six hundred World’s Fair jobs.
",
,733,City on Fire,41st St and 8th Ave,,"The Restless City: A Short History of New York from Colonial Times to Present by Joanne R. Reitano, 2007",,"On a hot August night, an African-American woman waited for her boyfriend, Arthur Harris, at 41st Street and Eighth Avenue, in a racially mixed, rough neighborhood. When a plainclothes policeman accused her of soliciting, Harris, unaware that the white man was a cop, rushed to her defense.","The 1900 riot: “On a hot August night, an African-American woman waited for her boyfriend, Arthur Harris, at 41st Street and Eighth Avenue, in a racially mixed, rough neighborhood. When a plainclothes policeman accused herof soliciting, Harris, unaware that the white man was a cop, rushed to her defense. In the ensuing fight, the policeman was mortally wounded with Harris’s penknife. Word quickly spread that a black man, newly arrived from the South, had killed a white cop ... Mobs of whites surged through the streets of the West Side, from the 20s to the 30s, attacking any blacks in sight,",
,735,City on Fire,Brownsville??,,"The Restless City: A Short History of New York from Colonial Times to Present by Joanne R. Reitano, 2008",The New York City Housing Authority's systemic noncompliance does its work. ,The Brooklyn slum of Brownsville went up in flames in 1970 and again in 1971,"The Brooklyn slum of Brownsville went up in flames in 1970 and again in 1971. Fires of garbage piled high in the streets and fires set in local stores reflected desperation turned to rage. The riot of May 7, 1971 logged one hundred fires, fifty burned-out buildings, and scores of injuries.
",
,735,City on Fire,George Washington Bridge,,"The Restless City: A Short History of New York from Colonial Times to Present by Joanne R. Reitano, 2008",,July 1992 Washington Heights riots in response to a 24-year-old Dominican immigrant killed by a policeman in the lobby of a building where he had sought refuge from pursuit.,"July 1992 Washington Heights riots in response to a 24-year-old Dominican immigrant killed by a policeman in the lobby of a building where he had sought refuge from pursuit. For six days, young men set fire to cars and looted stores. They were met by police in riot gear who made many arrests and foiled an attempt to stop traffic on the George Washington Bridge.",
